date	title	type_new
2024-01-14	Historico: daniel galan supera a kubler y avanza en el abierto de australia (video)	Deportes
2024-01-13	Se calienta el abierto de australia: alcaraz amenaza la corona de djokovic en melbourne	Deportes
2024-01-12	Escandalo: idolo del tenis recibe dura sentencia por arreglar partidos	Deportes
2024-01-08	Naomi osaka: hermana lanza durisima amenaza a su papa, ‘te matare’	Deportes
2024-01-08	Camila Osorio tiene el primer revés de la temporada, cayo en el Torneo de Hobart	Deportes
2024-01-07	Rafael Nadal: el camino de espinas que debe recorrer tras 'bajarse' de Australia	Deportes
2024-01-06	Camila osorio se mete en el cuadro principal de hobart tras gran victoria	Deportes
2024-01-05	Rafael nadal sufre primer gran tropiezo tras su regreso: eliminado en brisbane	Deportes
2024-01-03	Novak djokovic prende las alarmas: se lesiona a 10 dias del open de australia	Deportes
2024-01-03	Rafael nadal puso fin a un ano de calvario y volvio con todo	Deportes
2024-01-02	Rafa nadal, inoxidable: regresa con victoria tras un ano de lucha y sufrimiento	Deportes
2023-12-31	Rafael nadal volvio a jugar un ano despues desde su lesion: asi le fue	Deportes
2023-12-23	Novak Djokovic tuvo un 2023 para agrandar su leyenda	Deportes
2023-12-19	Día histórico: la número 60 del mundo jugó contra el 1.145 en la 'batalla de los sexos'	Deportes
2023-12-13	Novak djokovic revela las cosas que le molestaban de rafa nadal en cada partido	Deportes
2023-12-04	Nadal anuncia regreso, figura del tenis lo 'destroza': 'no es rival para un grand slam'	Deportes
2023-12-01	Rafel nadal deja atras el drama y anuncia su regreso a las canchas	Deportes
2023-11-29	Raqueta autografiada por la estrella alexander zverev esta en bogota: sera subastada	Deportes
2023-11-25	Novak djokovic vive pesadilla en copa davis: sinner, el heroe	Deportes
2023-11-24	David nalbandian habla tras ser acusado de poner camara oculta en habitacion de su ex	Deportes
2023-11-19	Noval Djokovic, imparable en Turín: conquistó el ATP Finals tras vencer a Jannik Sinner	Deportes
2023-11-16	Conozca a los tenistas que fueron duramente sancionados por amaño de partidos	Deportes
2023-11-15	Juan sebastian cabal y robert farah se despidieron del tenis con una sorpresiva derrota	Deportes
2023-11-10	Triunfo de camila osorio y colombia empata 1-1 con japon en la billie jean king cup	Deportes
2023-11-01	Drasticas sanciones a tres exitosos tenistas por amano de partidos	Deportes
2023-10-30	Desgarrador relato de pete sampras al informar el drama familiar que vive	Deportes
2023-10-28	El tenis le dio a colombia el oro numero 12 en los panamericanos de santiago 2023	Deportes
2023-10-26	Escandalo: la estrella del tenis mundial que recibio duro castigo por dopaje	Deportes
2023-10-26	Robert Farah confirma que quiere ser actor de televisión, ya tiene varias propuestas	Deportes
2023-10-26	Toni Nadal: 'Necesitamos que Alcaraz, Djokovic y Medvedev se lesionen'	Deportes
2023-10-20	Johan rodriguez se juega en morelia el primer titulo colombiano del 2023 en sencillos	Deportes
2023-10-19	Rafael nadal: 'tengo menos dolor, pero sigo con molestias'	Deportes
2023-10-17	Tenista denuncia serias amenazas por amano de partidos: 'muere, pedazo...'	Deportes
2023-10-11	Ya se sabe cuando regresa rafael nadal a las canchas: 'se presentara para ganar'	Deportes
2023-10-05	Preparense: rafael nadal volvio a entrenar y se espera que regrese pronto a competir	Deportes
2023-09-29	¿quiere ser tenista profesional en colombia? esta es la suma que deberia invertir	Deportes
2023-09-26	Challenger de Bogotá: definidos los octavos de final tras una jornada vibrante	Deportes
2023-09-26	Sigue en firme el homenaje a Cabal y Farah en el Challenger de Bogotá	Deportes
2023-09-25	Emiliana arango logra impresionante ascenso en el escalafon del tenis mundial	Deportes
2023-09-22	Emiliana arango acaba un gran sueno en guadalajara: afuera en cuartos de final	Deportes
2023-09-20	Emiliana, sensacional: avanzo a cuartos del wta de guadalajara tras juego electrizante	Deportes
2023-09-20	Copa davis: colombia ya conoce a su rival para los 'play-offs' del grupo mundial i	Deportes
2023-09-19	Emiliana arango, tremenda victoria en guadalajara: elimina a una favorita al titulo	Deportes
2023-09-18	Emiliana arango logra sorprendente triunfo en el master 1.000 de guadalajara	Deportes
2023-09-18	Rafael Nadal hace cruda confesión sobre su futuro profesional	Deportes
2023-09-18	Camila Osorio: de encender las alarmas en San Diego a jugar el WTA 1000 de Guadalajara	Deportes
2023-09-15	Copa davis: tenista 'pierde la cabeza' y desata su furia por polemica decision, video	Deportes
2023-09-15	Copa davis: colombia pierde la clasificacion al grupo mundial i contra ucrania	Deportes
2023-09-15	'mi entrenador me violo mas de 400 veces', denuncio una extenista francesa	Deportes
2023-09-14	Daniel galan empata serie de copa davis entre colombia y ucrania por grupo mundial i	Deportes
2023-09-13	Camila osorio, en alerta: se retira por lesion en san diego	Deportes
2023-09-13	Copa davis: asi son los enfrentamientos de colombia vs ucrania	Deportes
2023-09-13	Novak Djokovic rompe en llanto al llegar a Serbia tras ganar el US Open	Deportes
2023-09-12	Fuerte sanción recae sobre una exnúmero uno del tenis por dopaje	Deportes
2023-09-12	Novak djokovic, revelan video inedito de nino: 'mi meta es ser el numero uno del mundo'	Deportes
2023-09-11	Camila osorio avanza en renido partido en el wta de san diego	Deportes
2023-09-11	Sabalenka explota de frustracion: rompe su raqueta tras derrota en el us open	Deportes
2023-09-11	Novak djokovic amplia su leyenda: se corono campeon del us open e igualo record mundial	Deportes
2023-09-10	Novak djokovic: la historia detras de su camiseta al ganar su 'grand slam' 24	Deportes
2023-09-10	El tenis se forja desde la base y estas son las claves para ayudar	Deportes
	Waze cuenta con varias funciones ocultas que le harán la vida más fácil al conducir, conózcalas	Tecnologia
	Waze cuenta con varias funciones ocultas que le harán la vida más fácil al conducir, conózcalas	Tecnologia
	Threads se actualiza con una novedad que los usuarios de X quisieran tener	Tecnologia
	Unión Europea impondrá a Apple millonaria multa, tras demanda de Spotify	Tecnologia
	La cantidad de veces que se debe lavar un carro para no afectar la pintura	Tecnologia
	¿Qué se le debe revisar a un carro casi todos los días?	Tecnologia
	WhatsApp anuncia el mayor cambio de su historia el próximo mes; así lo podría afectar	Tecnologia
	WhatsApp anuncia el mayor cambio de su historia el próximo mes; así lo podría afectar	Tecnologia
	Inteligencia artificial dice cuáles son las canciones más felices de la historia	Tecnologia
	Truco para conectarse a cualquier red Wi-Fi desde el celular, sin tener la contraseña	Tecnologia
	¿Por qué que nunca se debe contestar una llamada con el número +261?	Tecnologia
	Estos son los hábitos que reducen la vida útil de una moto	Tecnologia
	¿Qué pasa si entra aire en el depósito de gasolina del carro?	Tecnologia
	El más reciente descubrimiento del telescopio Webb: se trata de una misteriosa galaxia	Tecnologia
	Tome nota: las 5 cosas que nunca debería hacer en un carro con caja manual	Tecnologia
	WhatsApp permitirá transferir la propiedad de un canal a otra persona	Tecnologia
	¿La comida del futuro? Científicos coreanos crean arroz rosado que tiene carne de laboratorio	Tecnologia
	Tome nota: esto es lo que le tiene que cambiar a su carro cuando llega a los 50 mil kilómetros	Tecnologia
	Los videos creados por Sora a partir de una simple instrucción de texto hacen imposible distinguir realidad de la ficción	Tecnologia
	Después de lanzar a Sora, OpenAI revela otra ‘arma’ con IA para enfrentarse a Google	Tecnologia
	Alucinante: con las Apple Vision Pro, un hombre logra controlar su carro con las manos. Vea cómo	Tecnologia
	Poderosa empresa de videojuegos prepara su regreso a iOS; llegará con más de 2.900 títulos de oferta	Tecnologia
	WhatsApp anuncia el mayor cambio de su historia el próximo mes; así lo podría afectar	Tecnologia
	Inteligencia artificial dice cuáles son las canciones más felices de la historia	Tecnologia
	Truco para conectarse a cualquier red Wi-Fi desde el celular, sin tener la contraseña	Tecnologia
	¿Por qué que nunca se debe contestar una llamada con el número +261?	Tecnologia
	Estos son los hábitos que reducen la vida útil de una moto	Tecnologia
	¿Qué pasa si entra aire en el depósito de gasolina del carro?	Tecnologia
	El más reciente descubrimiento del telescopio Webb: se trata de una misteriosa galaxia	Tecnologia
	Tome nota: las 5 cosas que nunca debería hacer en un carro con caja manual	Tecnologia
	WhatsApp permitirá transferir la propiedad de un canal a otra persona	Tecnologia
	¿La comida del futuro? Científicos coreanos crean arroz rosado que tiene carne de laboratorio	Tecnologia
	Tome nota: esto es lo que le tiene que cambiar a su carro cuando llega a los 50 mil kilómetros	Tecnologia
	Los videos creados por Sora a partir de una simple instrucción de texto hacen imposible distinguir realidad de la ficción	Tecnologia
	Después de lanzar a Sora, OpenAI revela otra ‘arma’ con IA para enfrentarse a Google	Tecnologia
	Alucinante: con las Apple Vision Pro, un hombre logra controlar su carro con las manos. Vea cómo	Tecnologia
	Poderosa empresa de videojuegos prepara su regreso a iOS; llegará con más de 2.900 títulos de oferta	Tecnologia
	Esto es lo que le cuesta, al mes, cargar una patineta eléctrica en la casa	Tecnologia
	Al igual que Luis Díaz, James Rodríguez termina metido en delicado tema legal; Caracol y RCN, afectados	Tecnologia
	Llega a Colombia un teléfono gama media con potente cámara que vale menos de $900.000	Tecnologia
	Así están robando cuentas de WhatsApp en Colombia para luego llevarse el dinero de las víctimas	Tecnologia
	Truco para abrir la cuenta de WhatsApp de otra persona en el celular	Tecnologia
	¿Es peligroso cargar el celular dos veces al día?	Tecnologia
	Usuarios de Facebook, en la mira de estafadores: filtran información de más de 200.000 cuentas	Tecnologia
	¿Es mejor un carro automático o uno mecánico? Estas son las diferencias	Tecnologia
	Tenga cuidado con el uso de ‘chatbots románticos’, hay serios riesgos psicológicos y de privacidad de datos	Tecnologia
	Usuarios de Apple Vision Pro están devolviendo sus gafas; ¿cuál es el problema del dispositivo?	Tecnologia
	Estos son los celulares en los que dejará de funcionar WhatsApp en el mes de marzo	Tecnologia
	Confirman los juegos gratis que llegan a PlayStation Plus Extra en febrero	Tecnologia
	Meta lanza duro anuncio sobre un problema que afecta a usuarios WhatsApp; varios podrían perder su cuenta	Tecnologia
	Mientras aparece el iPhone plegable, a Colombia llega un teléfono de lujo de una marca reconocida	Tecnologia
	Sony confirma una triste noticia para los que tienen una PlayStation 5	Tecnologia
	¿Para que sirven los puertos USB que están detrás de los televisores?	Tecnologia
	¿Compra absurda? Sale a la venta una pelota sin aire por más de $10 millones y ya hay compradores	Tecnologia
	Primero fue Netflix y ahora Disney+ comienza a prohibir las cuentas compartidas	Tecnologia
	Revelan cómo funciona la estafa con IA que usa la imagen de Luis Díaz: no caiga en la trampa	Tecnologia
	Estos son los teléfonos Samsung, además del Galaxy S24, que recibirán las nuevas funciones con IA	Tecnologia
	Chatear desde WhatsApp con usuarios de Telegram está a punto de ser una realidad, así funcionará esta novedad	Tecnologia
	Google ahora dejará compartir contraseñas de forma segura entre los miembros de la familia	Tecnologia
	Su televisor tiene oculto un boton secreto diseñado para que funcione mejor, así puede usarlo	Tecnologia
	Así se debe conectar un celular a un televisor para ver fotos y videos	Tecnologia
	¿Cómo activar mejoras “ocultas” de sonido en Windows 10?	Tecnologia
	Por este motivo nunca debe dejar que a su carro se le prenda el testigo de la gasolina	Tecnologia
	Ojo con la estafa ‘la valija del tesoro’: quien tenga familiares o amigos en el extranjero debe tener mucho cuidado	Tecnologia
	Yu-Gi-Oh! tendrá un nuevo videojuego con realidad virtual, sus duelos serían como los de la serie	Tecnologia
	Revelan el origen de los ‘deepfakes’ de Taylor Swift que inundaron las redes sociales	Tecnologia
	Estos son los trabajos con los mejores sueldos para este 2024, según la IA	Tecnologia
	Asteroide Bennu tendría la respuesta a una gran pregunta de la humanidad: ¿hay vida extraterrestre?	Tecnologia
	¿Qué significa la letra L en un carro automático?	Tecnologia
	Por este motivo su carro huele a quemado todo el tiempo	Tecnologia
	Si no quiere que se dispare la factura de la luz: estos son los electrodomésticos que debería desconectar de inmediato	Tecnologia
	¿Estrenando smartwatch? Así puede usar el reloj para bajar de peso rápidamente	Tecnologia
	Gemini, el asistente con IA de Google, pone a temblar a Siri; llega con novedades que el iPhone no tiene	Tecnologia
	Científicos hacen un inesperado descubrimiento en la ‘estrella de la muerte’ de Saturno	Tecnologia
	Apple Vision Pro de $13 millones: ¿Cómo se pueden comprar estas gafas sin salir de Colombia?	Tecnologia
	El próximo iPhone sería plegable: esto se sabe sobre el nuevo teléfono de Apple	Tecnologia
	Científicos logran un inquietante hallazgo tras encontrar un meteorito que cayó en Berlín	Tecnologia
	Las razones por las que se descarga la batería del carro estando apagado	Tecnologia
	WhatsApp lanza su ‘modo San Valentín’ y así se puede activar en la ‘app’	Tecnologia
	Google lanza nuevas herramientas gratuitas para proteger a los niños en la red, así puede usarlas	Tecnologia
	Cómo descargar gratis la última versión de WhatsApp Plus 2024 APK sin dañar el celular	Tecnologia
	¿Cuál es la manera correcta de cargar un celular para que la batería dure por más tiempo?	Tecnologia
	IA revela los mejores lugares en Bogotá para compartir en San Valentín	Tecnologia
	Lo que buscan de usted las llamadas tipo ‘spam’ que si contesta, cuelgan de inmediato	Tecnologia
	¿Dónde es mejor comprar un carro usado? Los riesgos y ventajas entre vendedores privados y concesionarios	Tecnologia
	¿Qué pasa si entra aire en el depósito de gasolina de un carro?	Tecnologia
	¿Cómo tener Paramount+ gratis para ver la serie de Halo con Xbox Game Pass Ultimate?	Tecnologia
	Sitios recomendados para tener un San Valentín inolvidable y que se pueden alquilar desde el celular	Tecnologia
	¿Qué significa la letra M en la caja de cambios de un carro automático?	Tecnologia
